Date,Week,Section,Secs,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
2/12/2020,5,5,5_6,4,"AH,BN",Aristida stricta,Heatwave-4-6A,Heatwave,6A,A,160,45,160,2,45,1570,29,13.1
2/12/2020,5,5,5_6,4,"AH,BN",Aristida stricta,Heatwave-4-6B,Heatwave,6B,A,255,58,220,2,45,1570,29,13.1
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Control-1-5A,Control,5A,A,211,17,180,1,50,1790,25,31.9
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Control-1-5B,Control,5B,A,270,23,230,1,50,1790,25,31.9
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Control-1-6A,Control,6A,A,249,23,205,1,50,1790,25,31.9
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Control-1-6B,Control,6B,A,231,23,200,1,50,1790,25,31.9
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Heatwave-1-5A,Heatwave,5A,A,221,39,208,2,50,1650,25,35.8
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Heatwave-1-5B,Heatwave,5B,A,200,37,195,1,50,1650,25,35.8
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Heatwave-1-6A,Heatwave,6A,A,173,29,155,2,50,1650,25,35.8
2/12/2020,5,6,5_6,1,SV,Aristida stricta,Heatwave-1-6B,Heatwave,6B,A,179,15,165,1,50,1650,25,35.8
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Control-2-5A,Control,5A,A,227,32,190,1,80,1480,19,29.9
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Control-2-5B,Control,5B,A,201,34,191,1,80,1480,19,29.9
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Control-2-6A,Control,6A,A,204,20,195,1,80,1480,19,29.9
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Control-2-6B,Control,6B,A,178,33,172,1,80,1480,19,29.9
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Heatwave-2-5A,Heatwave,5A,A,217,19,177,2,80,1570,19,18.1
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Heatwave-2-5B,Heatwave,5B,A,230,19,225,1,80,1570,19,18.1
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Heatwave-2-6A,Heatwave,6A,A,198,24,191,2,80,1570,19,18.1
2/12/2020,5,6,5_6,2,JF,Aristida stricta,Heatwave-2-6B,Heatwave,6B,A,220,20,185,1,80,1570,19,18.1
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Control-2-7A,Control,7A,A,178,27,175,2,70,2390,21,35.5
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Control-2-7B,Control,7B,A,198,17,190,2,70,2390,21,35.5
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Control-2-8A,Control,8A,A,260,30,246,2,70,2390,21,35.5
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Control-2-8B,Control,8B,A,183,15,179,2,70,2390,21,35.5
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Heatwave-2-7A,Heatwave,7A,A,169,28,160,2,70,2370,21,35.8
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Heatwave-2-7B,Heatwave,7B,A,210,30,193,2,70,2370,21,35.8
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Heatwave-2-8A,Heatwave,8A,A,198,22,195,2,70,2370,21,35.8
2/12/2020,5,8,7_8,2,NM,Aristida stricta,Heatwave-2-8B,Heatwave,8B,A,182,17,112,2,70,2370,21,35.8
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Control-3-1A,Control,1A,A,130,9,150,1,55,1520,26,32.2
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Control-3-1B,Control,1B,A,150,37,190,1,55,1520,26,32.2
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Control-3-2A,Control,2A,A,145,9,265,1,55,1520,26,32.2
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Control-3-2B,Control,2B,A,200,25,230,1,55,1520,26,32.2
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Heatwave-3-1A,Heatwave,1A,A,170,33,210,1,55,1520,26,40.7
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Heatwave-3-1B,Heatwave,1B,A,100,27,190,1,55,1520,26,40.7
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Heatwave-3-2A,Heatwave,2A,A,200,20,240,1,55,1520,26,40.7
2/13/2020,5,2,1_2,3,"HS,JK",Aristida stricta,Heatwave-3-2B,Heatwave,2B,A,160,19,220,1,55,1520,26,40.7
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Control-2-3A,Control,3A,A,246,41,239,1,98,6460,24,19.9
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Control-2-3B,Control,3B,A,140,4,120,2,98,6460,24,19.9
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Control-2-4A,Control,4A,A,205,18,156,2,98,6460,24,19.9
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Control-2-4B,Control,4B,A,244,23,230,2,98,6460,24,19.9
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Heatwave-2-3A,Heatwave,3A,A,259,32,233,1,98,6030,24,27.1
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Heatwave-2-3B,Heatwave,3B,A,236,20,215,2,98,6030,24,27.1
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Heatwave-2-4A,Heatwave,4A,A,292,21,252,2,98,6030,24,27.1
2/13/2020,5,3,3_4,2,NS,Aristida stricta,Heatwave-2-4B,Heatwave,4B,A,296,32,255,2,98,6030,24,27.1
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Control-1-1A,Control,1A,A,262,32,221,2,39,9200,28,8.8
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Control-1-1B,Control,1B,A,199,18,138,1,39,9200,28,8.8
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Control-1-2A,Control,2A,A,283,27,161,1,39,9200,28,8.8
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Control-1-2B,Control,2B,A,235,26,198,1,39,9200,28,8.8
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Heatwave-1-1A,Heatwave,1A,A,245,18,231,1,39,7700,28,14.7
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Heatwave-1-1B,Heatwave,1B,A,296,16,166,2,39,7700,28,14.7
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Heatwave-1-2A,Heatwave,2A,A,265,19,210,1,39,7700,28,14.7
2/14/2020,5,1,1_2,1,MC,Aristida stricta,Heatwave-1-2B,Heatwave,2B,A,250,31,170,1,39,7700,28,14.7
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Control-2-1A,Control,1A,A,261,21,225,1,39,8400,28,28.1
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Control-2-1B,Control,1B,A,230,25,215,2,39,8400,28,28.1
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Control-2-2A,Control,2A,A,183,32,183,1,39,8400,28,28.1
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Control-2-2B,Control,2B,A,329,29,248,1,39,8400,28,28.1
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Heatwave-2-1A,Heatwave,1A,A,261,15,265,2,39,9200,28,32.2
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Heatwave-2-1B,Heatwave,1B,A,260,22,263,1,39,9200,28,32.2
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Heatwave-2-2A,Heatwave,2A,A,196,25,180,1,39,9200,28,32.2
2/14/2020,5,2,1_2,2,"AB,TS",Aristida stricta,Heatwave-2-2B,Heatwave,2B,A,210,13,210,2,39,9200,28,32.2
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Control-4-1A,Control,1A,A,254,27,182,1,62,1520,29,38.4
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Control-4-1B,Control,1B,A,315,24,235,1,62,1520,29,38.4
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Control-4-2A,Control,2A,A,212,28,143,2,62,1520,29,38.4
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Control-4-2B,Control,2B,A,251,14,181,2,62,1520,29,38.4
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,260,21,158,2,62,1520,29,21.5
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,252,49,237,1,62,1520,29,21.5
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Heatwave-4-2A,Heatwave,2A,A,193,27,201,2,62,1520,29,21.5
2/14/2020,5,2,1_2,4,"SP,JJ",Aristida stricta,Heatwave-4-2B,Heatwave,2B,A,266,34,186,1,62,1520,29,21.5
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Control-4-1A,Control,1A,A,258,26,200,2,47,8600,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Control-4-1B,Control,1B,A,305,23,237,2,47,8600,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Control-4-2A,Control,2A,A,212,26,173,2,47,8600,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Control-4-2B,Control,2B,A,250,16,165,2,47,8600,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,258,16,164,2,47,8400,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,250,38,234,2,47,8400,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Heatwave-4-2A,Heatwave,2A,A,200,19,200,2,47,8400,26,35.9
2/14/2020,5,2,1_2,4,EA,Aristida stricta,Heatwave-4-2B,Heatwave,2B,A,262,28,130,2,47,8400,26,35.9
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Control-5-1A,Control,1A,A,302,23,145,2,39,7600,28,2.6
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Control-5-1B,Control,1B,A,290,30,150,2,39,7600,28,2.6
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Control-5-2A,Control,2A,A,251,27,131,2,39,7600,28,2.6
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Control-5-2B,Control,2B,A,275,28,190,2,39,7600,28,2.6
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,243,30,186,2,39,7700,28,6.7
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,195,26,179,2,39,7700,28,6.7
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,250,21,140,2,39,7700,28,6.7
2/14/2020,5,2,1_2,5,AM,Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,385,31,180,2,39,7700,28,6.7
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Control-1-3A,Control,3A,A,290,23,171,2,37,10360,29,6.5
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Control-1-3B,Control,3B,A,234,29,166,2,37,10360,29,6.5
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Control-1-4A,Control,4A,A,182,33,175,2,37,10360,29,6.5
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Control-1-4B,Control,4B,A,240,18,177,2,37,10360,29,6.5
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Heatwave-1-3A,Heatwave,3A,A,222,33,182,2,37,10360,29,8.7
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Heatwave-1-3B,Heatwave,3B,A,215,24,164,2,37,10360,29,8.7
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Heatwave-1-4A,Heatwave,4A,A,219,25,166,2,37,10360,29,8.7
2/14/2020,5,3,3_4,1,FY,Aristida stricta,Heatwave-1-4B,Heatwave,4B,A,305,16,162,2,37,10360,29,8.7
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Control-3-3A,Control,3A,A,198,12,189,2,98,6460,24,19.9
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Control-3-3B,Control,3B,A,225,25,135,2,98,6460,24,19.9
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Control-3-4A,Control,4A,A,185,14,150,2,98,6460,24,19.9
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Control-3-4B,Control,4B,A,215,22,166,2,98,6460,24,19.9
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Heatwave-3-3A,Heatwave,3A,A,230,14,226,2,98,6030,24,27.1
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Heatwave-3-3B,Heatwave,3B,A,260,23,212,2,98,6030,24,27.1
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Heatwave-3-4A,Heatwave,4A,A,256,34,175,2,98,6030,24,27.1
2/14/2020,5,3,3_4,3,"KS,CN",Aristida stricta,Heatwave-3-4B,Heatwave,4B,A,270,15,130,2,98,6030,24,27.1
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Control-6-3A,Control,3A,A,178,15,165,2,53,6650,25,17.4
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Control-6-3B,Control,3B,A,218,29,208,1,53,6650,25,17.4
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Control-6-4A,Control,4A,A,235,27,235,1,53,6650,25,17.4
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Control-6-4B,Control,4B,A,150,33,135,1,53,6650,25,17.4
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Heatwave-6-3A,Heatwave,3A,A,215,42,206,1,53,6550,25,17.2
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Heatwave-6-3B,Heatwave,3B,A,228,22,175,1,53,6550,25,17.2
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Heatwave-6-4A,Heatwave,4A,A,220,30,150,1,53,6550,25,17.2
2/14/2020,5,3,3_4,6,"ZP,D",Aristida stricta,Heatwave-6-4B,Heatwave,4B,A,175,8,110,3,53,6550,25,17.2
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Control-1-3A,Control,3A,A,291,20,161,2,35,8750,29,7.8
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Control-1-3B,Control,3B,A,238,26,224,2,35,8750,29,7.8
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Control-1-4A,Control,4A,A,184,36,177,2,35,8750,29,7.8
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Control-1-4B,Control,4B,A,247,21,176,2,35,8750,29,7.8
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Heatwave-1-3A,Heatwave,3A,A,228,35,193,2,35,7950,29,9
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Heatwave-1-3B,Heatwave,3B,A,215,24,168,2,35,7950,29,9
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Heatwave-1-4A,Heatwave,4A,A,224,25,223,2,35,7950,29,9
2/14/2020,5,4,3_4,1,"L,J",Aristida stricta,Heatwave-1-4B,Heatwave,4B,A,306,15,174,2,35,7950,29,9
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Control-2-3A,Control,3A,A,250,30,240,1,39,5400,29,14.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Control-2-3B,Control,3B,A,150,3,140,3,39,5400,29,14.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Control-2-4A,Control,4A,A,180,11,120,2,39,5400,29,14.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Control-2-4B,Control,4B,A,250,12,240,2,39,5400,29,14.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Heatwave-2-3A,Heatwave,3A,A,270,31,240,2,39,3800,29,25.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Heatwave-2-3B,Heatwave,3B,A,234,23,219,2,39,3800,29,25.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Heatwave-2-4A,Heatwave,4A,A,300,20,180,2,39,3800,29,25.2
2/14/2020,5,4,3_4,2,"NJ,CJ",Aristida stricta,Heatwave-2-4B,Heatwave,4B,A,295,30,205,2,39,3800,29,25.2
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Control-3-3A,Control,3A,A,193,17,192,2,59,7330,24,18.9
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Control-3-3B,Control,3B,A,221,25,165,2,59,7330,24,18.9
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Control-3-4A,Control,4A,A,181,16,130,2,59,7330,24,18.9
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Control-3-4B,Control,4B,A,211,15,198,1,59,7330,24,18.9
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Heatwave-3-3A,Heatwave,3A,A,218,14,168,1,59,7600,24,26.2
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Heatwave-3-3B,Heatwave,3B,A,251,22,205,1,59,7600,24,26.2
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Heatwave-3-4A,Heatwave,4A,A,256,26,192,1,59,7600,24,26.2
2/14/2020,5,4,3_4,3,"J,L,T",Aristida stricta,Heatwave-3-4B,Heatwave,4B,A,216,16,130,1,59,7600,24,26.2
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Control-4-3A,Control,3A,A,195,17,155,3,54,10260,24,19.7
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Control-4-3B,Control,3B,A,225,26,146,2,54,10260,24,19.7
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Control-4-4A,Control,4A,A,105,16,100,2,54,10260,24,19.7
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Control-4-4B,Control,4B,A,223,23,165,1,54,10260,24,19.7
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Heatwave-4-3A,Heatwave,3A,A,220,11,115,2,54,9590,24,28.9
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Heatwave-4-3B,Heatwave,3B,A,197,24,150,1,54,9590,24,28.9
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Heatwave-4-4A,Heatwave,4A,A,196,22,180,2,54,9590,24,28.9
2/14/2020,5,4,3_4,4,"ZL,TL",Aristida stricta,Heatwave-4-4B,Heatwave,4B,A,190,15,155,2,54,9590,24,28.9
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Control-5-5A,Control,5A,A,223,19,220,2,63,5230,25,11.9
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Control-5-5B,Control,5B,A,221,21,180,2,63,5230,25,11.9
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Control-5-6A,Control,6A,A,185,12,150,2,63,5230,25,11.9
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Control-5-6B,Control,6B,A,215,17,205,2,63,5230,25,11.9
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Heatwave-5-5A,Heatwave,5A,A,250,15,150,2,63,7000,25,16.2
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Heatwave-5-5B,Heatwave,5B,A,200,19,190,2,63,7000,25,16.2
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Heatwave-5-6A,Heatwave,6A,A,235,18,200,2,63,7000,25,16.2
2/14/2020,5,5,5_6,5,"JT,DF",Aristida stricta,Heatwave-5-6B,Heatwave,6B,A,230,16,220,2,63,7000,25,16.2
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Control-3-5A,Control,5A,A,215,13,170,2,50,6800,29,33
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Control-3-5B,Control,5B,A,245,21,185,2,50,6800,29,33
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Control-3-6A,Control,6A,A,210,19,200,2,50,6800,29,33
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Control-3-6B,Control,6B,A,266,15,259,2,50,6800,29,33
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Heatwave-3-5A,Heatwave,5A,A,262,14,267,2,50,6990,29,31.4
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Heatwave-3-5B,Heatwave,5B,A,216,14,166,2,50,6990,29,31.4
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Heatwave-3-6A,Heatwave,6A,A,302,12,198,2,50,6990,29,31.4
2/14/2020,5,6,5_6,3,"W,L",Aristida stricta,Heatwave-3-6B,Heatwave,6B,A,204,16,165,2,50,6990,29,31.4
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Control-4-5A,Control,5A,A,215,19,160,2,52,7200,25,15.4
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Control-4-5B,Control,5B,A,210,25,190,1,52,7200,25,15.4
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Control-4-6A,Control,6A,A,211,21,200,1,52,7200,25,15.4
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Control-4-6B,Control,6B,A,310,12,220,1,52,7200,25,15.4
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Heatwave-4-5A,Heatwave,5A,A,250,16,205,1,52,6890,25,12.9
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Heatwave-4-5B,Heatwave,5B,A,190,11,165,1,52,6890,25,12.9
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Heatwave-4-6A,Heatwave,6A,A,161,14,161,1,52,6890,25,12.9
2/14/2020,5,6,5_6,4,"I,JS",Aristida stricta,Heatwave-4-6B,Heatwave,6B,A,249,13,210,1,52,6890,25,12.9
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Control-5-5A,Control,5A,A,195,14,175,2,52,7700,26,11.5
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Control-5-5B,Control,5B,A,210,19,190,1,52,7700,26,11.5
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Control-5-6A,Control,6A,A,220,21,180,2,52,7700,26,11.5
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Control-5-6B,Control,6B,A,210,22,180,1,52,7700,26,11.5
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Heatwave-5-5A,Heatwave,5A,A,240,23,200,1,52,7960,26,15.6
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Heatwave-5-5B,Heatwave,5B,A,240,19,185,2,52,7960,26,15.6
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Heatwave-5-6A,Heatwave,6A,A,310,25,145,2,52,7960,26,15.6
2/14/2020,5,6,5_6,5,"JC,EO",Aristida stricta,Heatwave-5-6B,Heatwave,6B,A,210,26,200,2,52,7960,26,15.6
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Control-6-5A,Control,5A,A,209,32,157,1,53,11600,26,31.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Control-6-5B,Control,5B,A,176,23,165,1,53,11600,26,31.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Control-6-6A,Control,6A,A,212,20,139,1,53,11600,26,31.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Control-6-6B,Control,6B,A,330,23,220,1,53,11600,26,31.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Heatwave-6-5A,Heatwave,5A,A,250,8,200,2,53,10150,26,30.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Heatwave-6-5B,Heatwave,5B,A,211,25,171,2,53,10150,26,30.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Heatwave-6-6A,Heatwave,6A,A,206,15,156,1,53,10150,26,30.4
2/14/2020,5,6,5_6,6,JB,Aristida stricta,Heatwave-6-6B,Heatwave,6B,A,154,7,135,2,53,10150,26,30.4
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Control-1-7A,Control,7A,A,225,44,181,1,65,7710,22,39.2
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Control-1-7B,Control,7B,A,252,28,172,2,65,7710,22,39.2
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Control-1-8A,Control,8A,A,160,23,160,2,65,7710,22,39.2
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Control-1-8B,Control,8B,A,210,14,189,2,65,7710,22,39.2
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Heatwave-1-7A,Heatwave,7A,A,146,15,115,1,65,6900,22,37
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Heatwave-1-7B,Heatwave,7B,A,172,24,165,3,65,6900,22,37
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Heatwave-1-8A,Heatwave,8A,A,159,13,156,2,65,6900,22,37
2/14/2020,5,8,7_8,1,"JW,MR",Aristida stricta,Heatwave-1-8B,Heatwave,8B,A,145,11,126,1,65,6900,22,37
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Control-3-7A,Control,7A,A,252,19,213,2,62,7250,25,16.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Control-3-7B,Control,7B,A,275,21,120,2,62,7250,25,16.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Control-3-8A,Control,8A,A,194,23,151,2,62,7250,25,16.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Control-3-8B,Control,8B,A,262,13,203,3,62,7250,25,16.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Heatwave-3-7A,Heatwave,7A,A,251,31,173,2,62,8050,25,24.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Heatwave-3-7B,Heatwave,7B,A,250,17,145,2,62,8050,25,24.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Heatwave-3-8A,Heatwave,8A,A,194,37,164,2,62,8050,25,24.9
2/14/2020,5,8,7_8,3,"K,T",Aristida stricta,Heatwave-3-8B,Heatwave,8B,A,230,26,230,2,62,8050,25,24.9
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Control-2-1A,Control,1A,A,277,18,190,2,81,3710,18,24.3
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Control-2-1B,Control,1B,A,250,15,157,2,81,3710,18,24.3
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Control-2-2A,Control,2A,A,220,32,158,2,81,3710,18,24.3
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Control-2-2B,Control,2B,A,370,37,196,2,81,3710,18,24.3
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Heatwave-2-1A,Heatwave,1A,A,285,14,177,2,81,4070,18,29.1
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Heatwave-2-1B,Heatwave,1B,A,278,17,226,2,81,4070,18,29.1
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Heatwave-2-2A,Heatwave,2A,A,215,21,127,2,81,4070,18,29.1
2/17/2020,6,1,1_2,2,"SE,JS",Aristida stricta,Heatwave-2-2B,Heatwave,2B,A,235,16,185,2,81,4070,18,29.1
2/18/2020,6,2,1_2,5,"CM,WH",Aristida stricta,Control-5-1A,Control,1A,A,120,18,320,2,92,2100,17,9.3
